smiles,IC50
COC1=CC=C(C2C(C(=O)C3=CC=CO3)C(=O)C(=O)N2CCN4CCOCC4)C(OC)=C1,1000000
CN(C)CCN1C(C(C(=O)C2=CC=C(C)C=C2)C(=O)C1=O)C3=CC=CC=C3F,1000000
CN(C)CCN1C(C(C(=O)C2=CC=C(C)C=C2)C(=O)C1=O)C3=CC=CC=C3F,1000000
CCOC(=O)C1=C(O)C(=CC2=CC=C(CNC(=O)C(=O)NC3=CC=CC=C3)O2)NC1=C,40000
CCN(CC)CCN1C(C(C(=O)C2=CC=CC=C2)C(=O)C1=O)C3=CC=C(OC)C=C3OC,1000000
NCCCNC1=CC=C2N(CCNCCO)N=C3C4=C(O)C=CC(O)=C4C(=O)C1=C23,18000
NCCCNC1=CC=C2N(CCNCCO)N=C3C4=C(O)C=CC(O)=C4C(=O)C1=C23,9000
OCCN(CCO)CC=1C(O)=CC=C2C=C(C3=NC4C=CC=CC4S3)C(=O)OC12,350000
OC1=CC=C(C=C1O)C(C2=CNC3=CC=CC=C23)C4=CNC5=CC=CC=C45,10000
COC1=CC=C(C=C1OC)C2C(C(=O)C3=CC=CC=C3)C(=O)C(=O)N2CCCO,100000
CCOC(=O)C=1C(C)=C(SC1NC(=O)C2=CC3=CC=CC=C3OC2=O)C(N)=O,56000
OCCCNC(=O)C1=CC=C(CSC2=NC=3SC=4CCCC4C3C(=O)N2)C=C1,100000
OCCN(CCO)CC=1C(O)=CC=C2C=C(C3=NC4C=CC=CC4S3)C(=O)OC12,850000
OC1=CC=C(C=C1O)C(C2=CNC3=CC=CC=C23)C4=CNC5=CC=CC=C45,53000
COC1=CC=C(C=C1OC)C2C(C(=O)C3=CC=CC=C3)C(=O)C(=O)N2CCCO,100000
CCOC(=O)C=1C(C)=C(SC1NC(=O)C2=CC3=CC=CC=C3OC2=O)C(N)=O,90000
OC(=O)CCC(=O)NC1=CC=C(Cl)C(NC(=O)CC2=CC=CC=C2)=C1,100000
OCCCNC(=O)C1=CC=C(CSC2=NC=3SC=4CCCC4C3C(=O)N2)C=C1,100000
CCOC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(=O)OCC)=C(O)C2=C1,77000
CCOC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(=O)OCC)=C(O)C2=C1,39000
OC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(O)=O)=C(O)C2=C1,2900
OC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(O)=O)=C(O)C2=C1,9100
OC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(O)=O)=C(O)C2=C1,4100
CCOC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(=O)OCC)=C(O)C2=C1,28000
OC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(O)=O)=C(O)C2=C1,22000
CCOC(=O)C(=O)CC(=O)C1=CC=C2N(CC3=CC=C(F)C=C3)C=C(C(=O)CC(=O)C(=O)OCC)C(=O)C2=C1,40000
CCOC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(=O)OCC)=C(O)C2=C1,333000
CCOC(=O)C(=O)CC(=O)C1=CC=C2N=CC(C(=O)CC(=O)C(=O)OCC)=C(O)C2=C1,80000
CCOC(=O)C(=O)CC(=O)C1=CC=C2N(CC3=CC=C(F)C=C3)C=C(C(=O)CC(=O)C(=O)OCC)C(=O)C2=C1,21000
CN(C)C(=O)OC1=C2C(=O)N(CC3=CC=C(F)C=C3)C(=O)C2=C(O)C4=NC=CC=C14,2400
OC1=C(C=CC2=CC=CN=C12)C(=O)NCC3=CC=C(F)C=C3,2000
CCOC(=O)C1=CC=CC(=C1)C2=C3CN(CC4=CC=C(F)C=C4)C(=O)C3=C(O)C5=NC=CC=C25,2100
CCOC1=CC=C(C=C1)C2=C3CN(CC4=CC=C(F)C=C4)C(=O)C3=C(O)C5=NC=CC=C25,1200
COC=1C=2CN(CC3=CC=C(F)C=C3)C(=O)C2C(O)=C4N=CN(CC5=CC=CC=C5)C14,24000
COC(=O)C(=O)CC(=O)C1=CC=CN1CC2=CC=C(F)C=C2,187000
OC(=O)C(=O)CC(=O)C1=CC=CN1CC2=CC=C(F)C=C2,15000
COC(=O)C(=O)CC(=O)C1=CC=CN1CC2=CC=C(F)C=C2,48000
OC(=O)C(=O)CC(=O)C1=CC=CC=C1,333000
COC(=O)C(=O)CC(=O)C1=CC=CC=C1,333000
COC(=O)C(=O)CC(=O)C1=CC=CC=C1,333000
OC(=O)C(=O)CC(=O)C1=CC=CC=C1,69000
OC(=O)C(=O)CC(=O)C1=CC=CC=C1,82000
OC(=O)C(=O)CC(=O)C1=CC=CC=C1,80000
CCC(C)C(NC(=O)CNC(=O)C1CCCN1C(=O)C(CO)NC(=O)C(CS)NC(=O)C(CC(O)=O)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(N)CC2=CN=CN2)C(C)C)C(=O)NC(CC3=CNC4=CC=CC=C34)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(O)=O)C(=O)NC(CS)C(=O)NC(C(C)O)C(=O)NC(CC5=CN=CN5)C(N)=O,1000000
CC(C)CC(NC(=O)C(CCC(N)=O)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC(O)=O)NC(=O)C(CS)NC(=O)C(CO)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NCC(N)=O,2000000
CC(C)CC(NC(=O)C(CCC(N)=O)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC(O)=O)NC(=O)C(CS)NC(=O)C(CO)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NCC(N)=O,2000000
CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC1=CNC2=CC=CC=C12)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CC=C(O)C=C4)C(=O)NC(C)C(=O)NC(C(C)O)C(O)=O,3500
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(C)C(O)=O,245000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,1000000
NCCCCC(NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CN=CN1)NC(=O)C(CCC(O)=O)NC(=O)C(N)CCC(O)=O)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC3=CN=CN3)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC4=CNC5=CC=CC=C45)C(N)=O,2000000
NCCCCC(NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CN=CN1)NC(=O)C(CCC(O)=O)NC(=O)C(N)CCC(O)=O)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC3=CN=CN3)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC4=CNC5=CC=CC=C45)C(N)=O,2000000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CO)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(N)=O,294000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,1000000
CCC(C)C(NC(=O)CNC(=O)C1CCCN1C(=O)C(CO)NC(=O)C(CS)NC(=O)C(CC(O)=O)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(N)CC2=CN=CN2)C(C)C)C(=O)NC(CC3=CNC4=CC=CC=C34)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(O)=O)C(=O)NC(CS)C(=O)NC(C(C)O)C(=O)NC(CC5=CN=CN5)C(N)=O,1000000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CO)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(N)=O,163000
CC(C)CC(NC(=O)C(CCCN=C(N)N)NC(=O)CNC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(N)=O,315000
CC(C)CC(NC(=O)C(CCCN=C(N)N)NC(=O)CNC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(N)=O,38000
CCC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC1=CC=CC=C1)C(N)=O,100000
CCC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC1=CC=CC=C1)C(N)=O,100000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NC(CC5=CC=CC=C5)C(O)=O,333000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(C)C(O)=O,206000
CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC1=CNC2=CC=CC=C12)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CC=C(O)C=C4)C(=O)NC(C)C(=O)NC(C(C)O)C(O)=O,4000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NC(CC5=CC=CC=C5)C(O)=O,333000
CCC(C)C(NC(=O)C(N)CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC(N)=O)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(N)=O,2000000
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CCC(O)=O)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(O)=O)NC(=O)C(CCCN=C(N)N)NC(=O)C(N)C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(N)=O,2000000
CCC(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(O)=O)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)CN)C(=O)NC(C(C)C)C(=O)NC(CC(O)=O)C(N)=O,2000000
CC(C)CC(NC(=O)C(N)CCCCN)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CNC2=CC=CC=C12)C(N)=O,100000
CCC(C)C(NC(=O)CNC(=O)C(N)CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)NC(CC3=CC=C(O)C=C3)C(=O)NC(CC(N)=O)C(=O)N4CCCC4C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(N)=O,1000000
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CCC(O)=O)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(N)CCC(O)=O)C(N)=O,2000000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,96000
CC(N)C(=O)NC(CS)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC3=CNC4=CC=CC=C34)C(=O)NC(C)C(=O)NCC(N)=O,100000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C1CCCN1C(=O)CNC(=O)C(CCCCN)NC(=O)C(N)CC2=CNC3=CC=CC=C23)C(=O)NC(CC(C)C)C(=O)NC(CC4=CNC5=CC=CC=C45)C(=O)NC(CCCCN)C(N)=O,1000000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(N)CC1=CNC2=CC=CC=C12)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(N)=O,100000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(N)=O,65000
CC(O)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(NC(=O)C(CCC(O)=O)NC(=O)C(C)NC(=O)C1CCCN1)C(C)O)C(N)=O,2000000
CC(C)C(N)C(=O)NC(CC1=CN=CN1)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CO)C(=O)NCC(=O)NC(CC2=CC=C(O)C=C2)C(N)=O,2000000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC2=CNC3=CC=CC=C23)C(N)=O,11000
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(N)=O,3000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC3=CC=CC=C3)C(N)=O,333000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)CNC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC3=CC=CC=C3)C(N)=O,16000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(N)=O,2700
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC3=CC=CC=C3)C(O)=O,333000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC3=CC=CC=C3)C(O)=O,333000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(N)=O,13000
CC(N)C(=O)NC(CS)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC3=CNC4=CC=CC=C34)C(=O)NC(C)C(=O)NCC(N)=O,60000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,16000
CC(C)CC(NC(=O)C(N)CCCCN)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CNC2=CC=CC=C12)C(N)=O,100000
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CCC(O)=O)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(O)=O)NC(=O)C(CCCN=C(N)N)NC(=O)C(N)C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(N)=O,2000000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(C)C(O)=O,333000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(C)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC3=CC=CC=C3)C(O)=O,33000
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CCC(O)=O)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(N)CCC(O)=O)C(N)=O,2000000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(C)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,277000
CCC(C)C(NC(=O)C(N)CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC(N)=O)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(N)=O,2000000
CCC(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(O)=O)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)CN)C(=O)NC(C(C)C)C(=O)NC(CC(O)=O)C(N)=O,2000000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C1CCCN1C(=O)CNC(=O)C(CCCCN)NC(=O)C(N)CC2=CNC3=CC=CC=C23)C(=O)NC(CC(C)C)C(=O)NC(CC4=CNC5=CC=CC=C45)C(=O)NC(CCCCN)C(N)=O,1000000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(N)CC1=CNC2=CC=CC=C12)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(N)=O,100000
CCC(C)C(NC(=O)CNC(=O)C(N)CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)NC(CC3=CC=C(O)C=C3)C(=O)NC(CC(N)=O)C(=O)N4CCCC4C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(N)=O,1000000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,118000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,83000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,333000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(C)N)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,100000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,333000
CC(C)CC(NC(=O)C(C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,51000
CC(C)CC(NC(=O)C(C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(N)C(C)O)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,115000
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(N)C(C)C)C(N)=O,1000000
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C)NC(=O)C(C)N)C(=O)NC(C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC3=CNC4=CC=CC=C34)C(O)=O,47000
CCC(C)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,90000
CC(N)C(=O)NC(CS)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC3=CNC4=CC=CC=C34)C(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,333000
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(N)C(C)C)C(N)=O,1000000
CC(N)C(=O)NC(CS)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC3=CNC4=CC=CC=C34)C(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,333000
CCC(C)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,43000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,62000
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(=O)C(CS)NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CCC(O)=O)C(=O)NC(CC5=CC=CC=C5)C(O)=O,333000
